user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
10792106@N03	11081027715_4e24090dbf_o.jpg	517	(15, 20)	m	1839	1051	267	268	0	30	48
10792106@N03	11081027715_4e24090dbf_o.jpg	519	(8, 12)	m	521	788	242	243	20	45	66
10792106@N03	11042877135_8c4c38ab90_o.jpg	539	(15, 20)	f	347	1088	306	306	-5	0	47
10792106@N03	11042877135_8c4c38ab90_o.jpg	519	(8, 12)	m	1568	474	255	255	-15	0	81
10792106@N03	11042877135_8c4c38ab90_o.jpg	518	(15, 20)	m	1349	435	243	242	10	0	55
10792106@N03	11081021835_74a5262a29_o.jpg	515	(15, 20)	m	2468	690	650	650	5	0	83
10792106@N03	11081021835_74a5262a29_o.jpg	520	(15, 20)	m	2255	430	459	459	-15	0	63
10792106@N03	11042855285_565bfe0e18_o.jpg	518	(15, 20)	m	709	360	631	631	5	-30	36
10792106@N03	11081288613_8ceb6a2296_o.jpg	517	(15, 20)	m	2221	57	829	829	0	30	100
10792106@N03	11081288613_8ceb6a2296_o.jpg	515	(15, 20)	m	680	1078	574	574	-15	0	40
10792106@N03	11081288613_8ceb6a2296_o.jpg	514	(15, 20)	m	1012	949	484	485	-25	0	76
10792106@N03	11081187826_e048e80be4_o.jpg	521	(15, 20)	m	1646	655	554	554	-5	0	79
10792106@N03	11081052495_73e76b7477_o.jpg	532	(15, 20)	f	672	921	536	535	5	-15	75
10792106@N03	11080482195_4f41b1a2b1_o.jpg	519	(8, 12)	m	1493	27	242	242	5	0	27
10792106@N03	11081058566_3806960970_o.jpg	512	(15, 20)	m	1241	605	261	261	-20	0	57
10792106@N03	11081058566_3806960970_o.jpg	513	(8, 12)	m	965	635	255	255	-5	0	138
10792106@N03	11081088104_9659409484_o.jpg	553	(15, 20)	m	2341	957	599	600	5	0	101
10792106@N03	11081088104_9659409484_o.jpg	537	(15, 20)	m	1721	688	312	312	-5	0	124
10792106@N03	11081088104_9659409484_o.jpg	519	(8, 12)	m	376	288	242	242	10	45	53
10792106@N03	11039275656_0e29236f41_o.jpg	546	(15, 20)	m	1176	1058	618	618	15	0	24
10792106@N03	11061942246_bb228ba5f6_o.jpg	554	(15, 20)	m	245	312	516	516	5	-30	76
10792106@N03	11080596495_b5e67b1d56_o.jpg	518	(15, 20)	m	92	933	912	912	-15	-45	55
10792106@N03	11080596495_b5e67b1d56_o.jpg	521	(15, 20)	m	2524	677	740	803	5	0	96
10792106@N03	11080596495_b5e67b1d56_o.jpg	519	(8, 12)	m	494	694	535	536	15	0	60
10792106@N03	11080596495_b5e67b1d56_o.jpg	532	(15, 20)	f	1764	502	465	465	-5	0	120
10792106@N03	11040390163_70b316f376_o.jpg	542	(48, 53)	m	2059	559	427	427	20	0	36
10792106@N03	11080536454_ed6f4b46b8_o.jpg	553	(15, 20)	m	997	755	300	300	5	0	123
10792106@N03	11042945214_009ccde40f_o.jpg	517	(15, 20)	m	561	806	306	306	20	30	61
10792106@N03	11042908316_7d7e589d5d_o.jpg	533	(8, 12)	m	843	356	242	243	-10	0	98
10792106@N03	11080981336_77cc791e9a_o.jpg	514	(15, 20)	m	2052	468	549	548	0	0	41
10792106@N03	11038833855_cea51ea881_o.jpg	524	(15, 20)	m	1679	1318	306	306	15	0	126
10792106@N03	11038833855_cea51ea881_o.jpg	525	(15, 20)	m	1201	1404	287	286	5	0	68
10792106@N03	11039166096_00c0a9dff1_o.jpg	526	(15, 20)	m	771	1055	657	656	5	0	104
10792106@N03	11080999303_f8a2206f42_o.jpg	553	(15, 20)	m	2589	855	498	498	15	0	112
10792106@N03	11081188176_6a33ba3e02_o.jpg	520	(15, 20)	m	839	46	523	522	10	0	107
10792106@N03	11081188176_6a33ba3e02_o.jpg	513	(8, 12)	m	1204	694	472	472	-10	0	141
20632896@N03	9825362364_1d23013c35_o.jpg	555	(15, 20)	f	0	525	1021	1091	-100	0	114
20632896@N03	9826212715_b4b203e3d8_o.jpg	556	(38, 43)	f	1753	363	261	261	-95	15	9
20632896@N03	9830123425_f4b3bd4001_o.jpg	557	(8, 12)	f	698	538	1313	1313	-80	0	69
20632896@N03	9825283236_29d95c7655_o.jpg	558	(4, 6)	f	1043	792	982	981	-90	0	102
20632896@N03	9823984406_6ccd28e59e_o.jpg	557	(8, 12)	f	1303	1125	351	350	-90	0	67
20632896@N03	9826401976_aa37debf6c_o.jpg	559	(38, 43)	m	1231	1286	255	255	-90	0	74
20632896@N03	9826401976_aa37debf6c_o.jpg	558	(4, 6)	f	1314	1144	243	242	-90	0	143
20632896@N03	9830202864_5239106f3e_o.jpg	560	(38, 43)	m	248	1075	740	740	-100	0	62
20632896@N03	9830202864_5239106f3e_o.jpg	557	(8, 12)	f	1341	715	702	701	-85	0	46
20632896@N03	9830202864_5239106f3e_o.jpg	561	(38, 43)	f	540	371	605	605	-80	0	49
20632896@N03	9824070415_aced246636_o.jpg	555	(15, 20)	f	1472	691	268	268	-10	45	55
20632896@N03	9830844834_5f8de5686c_o.jpg	562	(15, 20)	f	784	428	656	657	-100	30	66
20632896@N03	9830844834_5f8de5686c_o.jpg	559	(38, 43)	m	725	1746	522	523	-95	-15	9
20632896@N03	9830844834_5f8de5686c_o.jpg	563	(60, 100)	f	562	312	249	248	-95	0	64
20632896@N03	9830844834_5f8de5686c_o.jpg	564	(48, 53)	f	562	846	242	242	-75	0	65
20632896@N03	9829428903_552e3b1660_o.jpg	558	(4, 6)	f	855	597	1097	1097	-90	0	101
20632896@N03	9825606044_da9ed5f7d1_o.jpg	558	(4, 6)	f	997	0	2267	2188	-115	-15	10
20632896@N03	9830639766_1faf1a1ccf_o.jpg	558	(4, 6)	f	1553	1091	638	638	-90	0	50
20632896@N03	9826275773_017e931aa8_o.jpg	558	(4, 6)	f	761	1166	867	867	-75	0	94
20632896@N03	9824061335_20797077dc_o.jpg	565	(38, 43)	f	1783	1031	510	510	185	0	70
20632896@N03	9824061335_20797077dc_o.jpg	555	(15, 20)	f	1467	1182	459	459	180	0	145
20632896@N03	9826234975_e298b121ab_o.jpg	558	(4, 6)	f	1542	905	351	350	-90	0	26
20632896@N03	9830136493_2e25cf232f_o.jpg	565	(38, 43)	f	223	0	661	556	-90	0	130
20632896@N03	9830136493_2e25cf232f_o.jpg	555	(15, 20)	f	126	317	652	643	-80	0	132
20632896@N03	9823983024_900670f874_o.jpg	558	(4, 6)	f	698	801	816	816	-90	0	100
20632896@N03	9825316415_20351e0a28_o.jpg	558	(4, 6)	f	557	369	1237	1237	-90	30	76
20632896@N03	9824512113_0251ecd147_o.jpg	558	(4, 6)	f	871	777	823	823	-100	0	42
20632896@N03	9830885683_05e5015ea8_o.jpg	555	(15, 20)	f	1681	764	504	504	-110	15	76
20632896@N03	9830885683_05e5015ea8_o.jpg	562	(15, 20)	f	1957	1290	484	485	-105	0	112
20632896@N03	9823774835_512bf23210_o.jpg	558	(4, 6)	f	1442	1131	242	242	-85	0	127
20632896@N03	9823774835_512bf23210_o.jpg	566	(38, 43)	f	1329	1051	242	243	-75	0	120
20632896@N03	9824431993_9827278362_o.jpg	567	(38, 43)	f	65	133	835	836	-75	0	53
20632896@N03	9829709443_8bd8c64621_o.jpg	558	(4, 6)	f	710	0	2554	2448	-85	0	94
20632896@N03	9826206803_2c17e06281_o.jpg	555	(15, 20)	f	1141	129	293	293	-85	30	115
20632896@N03	9830675695_00da5699a0_o.jpg	557	(8, 12)	f	1977	800	345	344	-95	30	5
20632896@N03	9830675695_00da5699a0_o.jpg	555	(15, 20)	f	1703	1096	332	332	-85	0	34
20632896@N03	9825376893_8bbcf1288d_o.jpg	555	(15, 20)	f	186	323	1090	1090	-75	15	34
20632896@N03	9824101165_03bc6ba16b_o.jpg	558	(4, 6)	f	2459	803	395	395	-90	0	91
20632896@N03	9824101165_03bc6ba16b_o.jpg	568	(4, 6)	f	2483	1612	350	351	-90	15	19
20632896@N03	9824101165_03bc6ba16b_o.jpg	569	(8, 12)	f	1735	1498	319	318	-95	15	96
20632896@N03	9824101165_03bc6ba16b_o.jpg	570	(15, 20)	f	1346	1337	293	293	-95	0	97
20632896@N03	9824101165_03bc6ba16b_o.jpg	555	(15, 20)	f	1265	800	287	286	-95	15	100
20632896@N03	9825391354_2b43f379fb_o.jpg	557	(8, 12)	f	564	616	1122	1122	-90	0	107
20632896@N03	9830796364_1e94c4818d_o.jpg	562	(15, 20)	f	1424	565	408	408	-75	30	34
20632896@N03	9830796364_1e94c4818d_o.jpg	555	(15, 20)	f	1335	800	319	318	-90	30	43
20632896@N03	9830460465_27600baccd_o.jpg	565	(38, 43)	f	916	855	504	504	-85	0	98
20632896@N03	9824506664_5e05271850_o.jpg	558	(4, 6)	f	125	159	1664	1664	-95	30	103
20632896@N03	9829755066_ebf87ccc47_o.jpg	565	(38, 43)	f	401	343	724	617	-75	0	20
20632896@N03	9829755066_ebf87ccc47_o.jpg	558	(4, 6)	f	304	74	656	656	-115	0	76
20632896@N03	9829755066_ebf87ccc47_o.jpg	561	(38, 43)	f	454	0	256	229	-115	0	74
20632896@N03	9826285475_eed9318876_o.jpg	558	(4, 6)	f	495	768	1084	1083	-70	30	81
20632896@N03	9827040925_a8ef77507f_o.jpg	571	(8, 12)	f	1230	568	293	294	-95	0	62
20632896@N03	9827040925_a8ef77507f_o.jpg	572	(8, 12)	f	1246	1568	261	261	-95	0	33
20632896@N03	9827040925_a8ef77507f_o.jpg	558	(4, 6)	f	1686	1311	248	249	-105	0	127
20632896@N03	9826149626_fc5ce64b15_o.jpg	558	(4, 6)	f	0	487	1435	1530	-90	0	28
20632896@N03	9825439564_41d8abbfd5_o.jpg	558	(4, 6)	f	502	0	2762	2448	-85	0	91
20632896@N03	9824480943_9f0b525887_o.jpg	558	(4, 6)	f	146	253	1313	1313	-90	0	130
20632896@N03	9830690905_cc6348ac5a_o.jpg	565	(38, 43)	f	1345	1217	612	612	-95	0	32
20632896@N03	9829806883_b8a090f150_o.jpg	565	(38, 43)	f	391	367	704	593	-75	0	34
20632896@N03	9829806883_b8a090f150_o.jpg	558	(4, 6)	f	313	96	612	612	-110	0	87
20632896@N03	9829806883_b8a090f150_o.jpg	561	(38, 43)	f	425	0	256	242	-105	0	32
20632896@N03	9824173123_d8690c5b2f_o.jpg	557	(8, 12)	f	1464	1211	268	268	-100	15	55
20632896@N03	9824173123_d8690c5b2f_o.jpg	569	(8, 12)	f	1420	997	261	262	-90	15	100
20632896@N03	9827181983_ef206670cb_o.jpg	558	(4, 6)	f	1185	816	498	497	-85	30	75
20632896@N03	9830192403_746a672e4d_o.jpg	557	(8, 12)	f	736	564	982	981	-95	0	74
20632896@N03	9829528694_c5319806ce_o.jpg	558	(4, 6)	f	793	299	1811	1811	-90	-30	55
20632896@N03	9829929284_4944d577cc_o.jpg	557	(8, 12)	f	1094	688	485	485	-95	0	119
20632896@N03	9829929284_4944d577cc_o.jpg	573	(8, 12)	f	973	1357	472	472	-100	0	81
20632896@N03	9830198225_7ebc90807a_o.jpg	567	(38, 43)	f	798	1252	555	555	-80	0	51
20632896@N03	9830198225_7ebc90807a_o.jpg	574	(38, 43)	f	666	822	548	548	-85	15	36
20632896@N03	9830198225_7ebc90807a_o.jpg	557	(8, 12)	f	1313	1040	542	542	-75	0	46
20632896@N03	9830198225_7ebc90807a_o.jpg	575	(8, 12)	m	1451	438	510	510	-80	0	18
20632896@N03	9829964453_2e890e12db_o.jpg	557	(8, 12)	f	1654	1053	338	338	-95	0	91
20632896@N03	9829964453_2e890e12db_o.jpg	576	(15, 20)	f	787	1058	331	331	-100	0	82
20632896@N03	9829964453_2e890e12db_o.jpg	577	(8, 12)	f	1177	17	306	306	-90	0	31
20632896@N03	9824420585_33393c055d_o.jpg	578	(8, 12)	m	1429	1367	383	382	0	0	98
20632896@N03	9824420585_33393c055d_o.jpg	579	(25, 32)	f	1992	642	382	382	-5	0	9
20632896@N03	9824420585_33393c055d_o.jpg	562	(15, 20)	f	2011	1335	376	376	5	0	71
20632896@N03	9824420585_33393c055d_o.jpg	557	(8, 12)	f	471	1063	370	369	0	0	81
20632896@N03	9824420585_33393c055d_o.jpg	565	(38, 43)	f	286	591	351	350	10	-30	46
20632896@N03	9824420585_33393c055d_o.jpg	555	(15, 20)	f	965	564	345	344	-10	0	71
20632896@N03	9824420585_33393c055d_o.jpg	580	(25, 32)	m	1394	517	325	326	5	0	84
20632896@N03	9830868113_fc73e286ce_o.jpg	559	(38, 43)	m	1377	1104	293	293	-100	-15	51
20632896@N03	9830868113_fc73e286ce_o.jpg	558	(4, 6)	f	1424	986	268	268	-85	0	111
20632896@N03	9824388474_9b9e0f2b29_o.jpg	555	(15, 20)	f	804	669	389	389	-90	30	73
20632896@N03	9824388474_9b9e0f2b29_o.jpg	559	(38, 43)	m	575	251	382	383	-100	30	104
20632896@N03	9824388474_9b9e0f2b29_o.jpg	565	(38, 43)	f	846	1120	357	357	-85	30	68
20632896@N03	9824388474_9b9e0f2b29_o.jpg	557	(8, 12)	f	1294	1514	318	318	-75	0	90
20632896@N03	9824388474_9b9e0f2b29_o.jpg	558	(4, 6)	f	1810	1877	312	312	-95	0	95
20632896@N03	9824616493_c770875330_o.jpg	558	(4, 6)	f	320	752	1064	1064	-90	0	26
20632896@N03	9827128504_9c0fc81bc1_o.jpg	558	(4, 6)	f	0	0	3103	2448	-100	15	18
20632896@N03	9824475333_01a235aace_o.jpg	558	(4, 6)	f	336	502	1249	1249	-95	0	127
20632896@N03	9824025414_a3508c3416_o.jpg	555	(15, 20)	f	344	0	2920	2448	-95	-15	17
20632896@N03	9825594033_893ae6b834_o.jpg	558	(4, 6)	f	502	0	2762	2448	-85	0	91
20632896@N03	9825410666_f0479b8032_o.jpg	558	(4, 6)	f	350	398	1830	1830	-90	0	74
20632896@N03	9826181856_f7a1e3b227_o.jpg	555	(15, 20)	f	1716	344	421	421	-90	30	81
20632896@N03	9826181856_f7a1e3b227_o.jpg	558	(4, 6)	f	1985	557	364	364	-85	0	35
20632896@N03	9830011584_f6ddaf837a_o.jpg	558	(4, 6)	f	481	852	733	733	-100	0	76
20632896@N03	9830115816_a1eb293484_o.jpg	557	(8, 12)	f	1550	537	504	503	-75	0	37
20632896@N03	9830115816_a1eb293484_o.jpg	573	(8, 12)	f	1311	1494	300	300	-90	0	60
20632896@N03	9824282375_e37cff9eed_o.jpg	558	(4, 6)	f	1816	787	396	395	-85	0	43
20632896@N03	9824282375_e37cff9eed_o.jpg	555	(15, 20)	f	334	650	344	344	-95	0	123
20632896@N03	9824282375_e37cff9eed_o.jpg	568	(4, 6)	f	1770	1724	313	312	-70	-30	62
20632896@N03	9824282375_e37cff9eed_o.jpg	569	(8, 12)	f	1008	1407	313	312	-95	15	114
20632896@N03	9824282375_e37cff9eed_o.jpg	570	(15, 20)	f	430	1326	280	280	-85	0	109
20632896@N03	9823920776_07aba4b84f_o.jpg	558	(4, 6)	f	527	733	822	822	-85	0	29
20632896@N03	9829979153_c612e1a61a_o.jpg	557	(8, 12)	f	852	758	517	517	-90	-45	55
20632896@N03	9824119953_4742522929_o.jpg	558	(4, 6)	f	0	0	2530	2448	-90	0	52
20632896@N03	9823812744_8e26fd391e_o.jpg	555	(15, 20)	f	768	1032	242	243	-75	0	71
20632896@N03	9824390956_a3c1740182_o.jpg	555	(15, 20)	f	929	758	350	351	-80	30	73
20632896@N03	9824390956_a3c1740182_o.jpg	557	(8, 12)	f	1431	1370	312	313	-80	0	93
20632896@N03	9824390956_a3c1740182_o.jpg	578	(8, 12)	m	1262	1947	306	306	-90	0	104
20632896@N03	9824390956_a3c1740182_o.jpg	558	(4, 6)	f	1987	699	300	300	-85	0	68
20632896@N03	9824390956_a3c1740182_o.jpg	562	(15, 20)	f	1037	313	293	294	-85	45	20
20632896@N03	9830904256_36e40c6088_o.jpg	562	(15, 20)	f	1023	1638	542	542	-95	0	53
20632896@N03	9830904256_36e40c6088_o.jpg	565	(38, 43)	f	903	291	421	421	-90	0	64
20632896@N03	9830904256_36e40c6088_o.jpg	555	(15, 20)	f	1000	1490	396	395	-100	0	73
20632896@N03	9827127313_67f83ace31_o.jpg	557	(8, 12)	f	1180	1064	275	274	-85	0	89
20632896@N03	9827127313_67f83ace31_o.jpg	571	(8, 12)	f	1287	599	274	274	-80	-15	39
20632896@N03	9827127313_67f83ace31_o.jpg	558	(4, 6)	f	1569	1337	262	261	-95	-15	76
20632896@N03	9827127313_67f83ace31_o.jpg	581	(8, 12)	f	1429	443	242	242	-85	30	44
20632896@N03	9827127313_67f83ace31_o.jpg	582	(8, 12)	f	1238	835	242	242	-90	-45	9
20632896@N03	9827127313_67f83ace31_o.jpg	572	(8, 12)	f	1088	1569	242	243	-80	0	51
20632896@N03	9826320286_b10fe1a75e_o.jpg	558	(4, 6)	f	337	607	1275	1275	-80	0	114
20632896@N03	9826157586_43d0ca0d5a_o.jpg	555	(15, 20)	f	1155	635	395	396	-95	0	122
20632896@N03	9826157586_43d0ca0d5a_o.jpg	558	(4, 6)	f	1461	895	325	325	-90	0	93
20632896@N03	9826157586_43d0ca0d5a_o.jpg	557	(8, 12)	f	1443	1298	313	313	-100	0	92
20632896@N03	9830393505_d7e38e86f9_o.jpg	555	(15, 20)	f	1129	1482	491	491	-100	0	98
20632896@N03	9824330994_caa66e2abf_o.jpg	557	(8, 12)	f	1600	945	618	618	-85	0	138
20632896@N03	9827096165_dc3a9b1069_o.jpg	558	(4, 6)	f	1163	690	510	510	-85	30	61
20632896@N03	9824063853_78cfa152bf_o.jpg	555	(15, 20)	f	404	992	517	517	-85	0	97
20632896@N03	9830167423_3bb6338657_o.jpg	557	(8, 12)	f	1525	578	586	587	-90	0	87
20632896@N03	9827123914_1427f46d1c_o.jpg	558	(4, 6)	f	984	1227	326	325	-90	30	56
20632896@N03	9823933945_a38000de2f_o.jpg	558	(4, 6)	f	270	887	944	944	-95	0	50
20632896@N03	9826141854_5e7f81421c_o.jpg	555	(15, 20)	f	1727	309	434	433	-90	30	95
20632896@N03	9826141854_5e7f81421c_o.jpg	558	(4, 6)	f	2006	513	389	389	-90	0	59
20632896@N03	9830262944_904b3248ea_o.jpg	555	(15, 20)	f	1404	761	261	262	-95	0	94
20632896@N03	9825315534_59dc1d48e3_o.jpg	558	(4, 6)	f	347	0	2601	2448	-5	0	79
20632896@N03	9825599343_988f218494_o.jpg	558	(4, 6)	f	250	0	2747	2448	-105	30	68
20632896@N03	9825304436_eb86818e9b_o.jpg	557	(8, 12)	f	1609	1687	823	761	-115	0	73
20632896@N03	9829898256_eea68ce507_o.jpg	557	(8, 12)	f	1319	1020	370	369	-95	-15	83
20632896@N03	9829898256_eea68ce507_o.jpg	576	(15, 20)	f	420	1048	370	370	-95	0	98
20632896@N03	9830515423_994e62fc7f_o.jpg	565	(38, 43)	f	432	311	628	628	-80	-15	14
20632896@N03	9830515423_994e62fc7f_o.jpg	559	(38, 43)	m	438	0	600	591	-105	15	65
20632896@N03	9827087225_c0ba46659e_o.jpg	558	(4, 6)	f	1353	755	395	395	-85	30	39
20632896@N03	9823746114_5e49e5cf5a_o.jpg	557	(8, 12)	f	370	491	196	196	-5	15	58
20632896@N03	9823746114_5e49e5cf5a_o.jpg	583	(4, 6)	f	102	497	157	156	5	0	109
20632896@N03	9825582205_65a702ccca_o.jpg	558	(4, 6)	f	471	178	2550	2270	-95	0	63
20632896@N03	9826163954_5bc2ee5d5d_o.jpg	555	(15, 20)	f	1735	385	491	491	-90	30	89
20632896@N03	9826163954_5bc2ee5d5d_o.jpg	557	(8, 12)	f	1899	737	447	447	-75	0	50
20632896@N03	9826163954_5bc2ee5d5d_o.jpg	558	(4, 6)	f	2105	1212	389	389	-90	0	76
20632896@N03	9829541804_d358821083_o.jpg	555	(15, 20)	f	946	1243	580	580	-105	30	47
20632896@N03	9829736854_dcd84a3a78_o.jpg	558	(4, 6)	f	2025	516	1239	1530	175	45	27
20632896@N03	9824499594_b65a0401da_o.jpg	558	(4, 6)	f	337	141	1817	1817	-80	0	107
20632896@N03	9826187946_6785be2759_o.jpg	555	(15, 20)	f	1869	180	491	490	-90	0	99
20632896@N03	9826187946_6785be2759_o.jpg	557	(8, 12)	f	2154	836	402	402	-90	0	38
20632896@N03	9826187946_6785be2759_o.jpg	558	(4, 6)	f	2213	465	376	376	-95	15	39
20632896@N03	9829849715_a258ea8153_o.jpg	557	(8, 12)	f	637	745	771	772	-95	0	66
20632896@N03	9829981946_2a61cacebe_o.jpg	557	(8, 12)	f	655	816	618	618	-95	0	86
20632896@N03	9824489324_d5f3510f4d_o.jpg	558	(4, 6)	f	140	149	1696	1696	-85	0	95
20632896@N03	9825367764_bc5743c1ac_o.jpg	555	(15, 20)	f	0	838	827	1090	-80	0	76
20632896@N03	9830253746_a50471a32d_o.jpg	573	(8, 12)	f	594	325	765	765	-95	0	22
20632896@N03	9830253746_a50471a32d_o.jpg	557	(8, 12)	f	932	1195	739	739	-95	0	80
20632896@N03	9829670003_ff15764743_o.jpg	555	(15, 20)	f	793	1655	536	536	-95	15	51
20632896@N03	9829670003_ff15764743_o.jpg	584	(25, 32)	f	658	627	503	504	-85	0	16
20632896@N03	9829670003_ff15764743_o.jpg	557	(8, 12)	f	1482	1327	484	485	-100	0	39
20632896@N03	9829670003_ff15764743_o.jpg	558	(4, 6)	f	1012	1464	318	319	-100	0	87
20632896@N03	9829583324_2e206297a6_o.jpg	555	(15, 20)	f	1107	938	262	262	-100	30	66
20632896@N03	9830673873_5daee89993_o.jpg	558	(4, 6)	f	1514	1023	478	478	-70	0	40
20632896@N03	9826268214_90d80bcb33_o.jpg	558	(4, 6)	f	156	879	1364	1365	-80	30	92
20632896@N03	9830735276_8ca7463440_o.jpg	565	(38, 43)	f	417	501	492	459	-90	15	35
20632896@N03	9824532096_b2e5b7e8a0_o.jpg	558	(4, 6)	f	404	313	1301	1301	-85	0	109
20632896@N03	9825419714_e12e36de46_o.jpg	558	(4, 6)	f	524	111	2084	2085	-70	0	72
20632896@N03	9825534916_42f7abe5f9_o.jpg	558	(4, 6)	f	803	511	1683	1683	-75	30	25
20632896@N03	9830623846_6170a1961b_o.jpg	562	(15, 20)	f	785	548	861	860	-70	15	23
20632896@N03	9830623846_6170a1961b_o.jpg	558	(4, 6)	f	1117	1075	688	689	-90	0	21
20632896@N03	9829760383_f559c4bedf_o.jpg	557	(8, 12)	f	694	902	734	733	-90	0	65
20632896@N03	9829782695_3a9575902f_o.jpg	558	(4, 6)	f	1155	808	899	898	-90	0	102
20632896@N03	9829651984_ebe5c70dcd_o.jpg	557	(8, 12)	f	728	846	618	618	-75	0	68
20632896@N03	9829886024_dcf0bb2988_o.jpg	573	(8, 12)	f	1443	548	332	331	-95	0	94
20632896@N03	9829886024_dcf0bb2988_o.jpg	557	(8, 12)	f	1596	1184	332	331	-90	-15	101
20632896@N03	9829886024_dcf0bb2988_o.jpg	576	(15, 20)	f	694	721	319	319	-90	0	61
20632896@N03	9829886024_dcf0bb2988_o.jpg	585	(15, 20)	f	699	1335	281	281	-100	0	86
20632896@N03	9830374075_74404738d2_o.jpg	586	(25, 32)	f	1035	666	262	261	-90	0	29
20632896@N03	9830374075_74404738d2_o.jpg	587	(25, 32)	f	1129	1249	262	261	-110	0	8
20632896@N03	9824448413_1d1a340f5d_o.jpg	559	(38, 43)	m	808	830	388	389	10	-15	62
20632896@N03	9824448413_1d1a340f5d_o.jpg	557	(8, 12)	f	1225	1101	351	350	-10	0	113
20632896@N03	9824448413_1d1a340f5d_o.jpg	565	(38, 43)	f	2108	879	312	313	5	15	120
20632896@N03	9826413126_8bf86b894d_o.jpg	559	(38, 43)	m	854	1459	599	600	-90	-15	45
20632896@N03	9826413126_8bf86b894d_o.jpg	558	(4, 6)	f	1145	1196	472	472	-95	0	139
20632896@N03	9829612214_94f17253bf_o.jpg	558	(4, 6)	f	500	0	2486	2312	-85	0	139
20632896@N03	9825521163_1a8c96aa66_o.jpg	558	(4, 6)	f	0	141	2087	2136	-85	0	100
20632896@N03	9829997396_dfd407ccb9_o.jpg	557	(8, 12)	f	1061	575	529	529	-95	0	100
20632896@N03	9825382663_8643d7ccaf_o.jpg	558	(4, 6)	f	86	726	1032	1033	-95	0	93
20632896@N03	9826268955_ed3bb746df_o.jpg	558	(4, 6)	f	779	159	2333	2289	-110	0	14
20632896@N03	9826430663_e826e5abc4_o.jpg	555	(15, 20)	f	680	1318	593	592	-90	0	80
20632896@N03	9824379664_0e1ae5f125_o.jpg	565	(38, 43)	f	933	449	447	446	-80	15	49
20632896@N03	9824379664_0e1ae5f125_o.jpg	559	(38, 43)	m	643	1498	415	414	-75	0	124
20632896@N03	9824379664_0e1ae5f125_o.jpg	555	(15, 20)	f	925	1131	377	376	-90	0	82
20632896@N03	9824379664_0e1ae5f125_o.jpg	557	(8, 12)	f	1469	809	325	325	-75	0	51
20632896@N03	9824379664_0e1ae5f125_o.jpg	558	(4, 6)	f	2000	941	318	319	-90	0	87
20632896@N03	9829323086_99bc0a2235_o.jpg	588	(38, 43)	f	0	0	561	612	-80	-45	18
20632896@N03	9829752194_2f4a218fc4_o.jpg	558	(4, 6)	f	255	867	1224	1224	-10	0	32
20632896@N03	9826297563_d971a67e3d_o.jpg	558	(4, 6)	f	586	713	1224	1225	-80	0	47
20632896@N03	9826689684_abc82669ed_o.jpg	558	(4, 6)	f	1290	506	1307	1307	-115	30	30
20632896@N03	9825409635_966d40b12b_o.jpg	557	(8, 12)	f	559	553	1141	1141	-90	0	114
20632896@N03	9830230683_e42bd74e87_o.jpg	555	(15, 20)	f	927	162	663	663	-90	0	73
20632896@N03	9830230683_e42bd74e87_o.jpg	557	(8, 12)	f	1743	744	631	631	-95	0	46
20632896@N03	9830230683_e42bd74e87_o.jpg	559	(38, 43)	m	634	1499	612	612	-70	-15	27
20632896@N03	9830230683_e42bd74e87_o.jpg	565	(38, 43)	f	1040	811	523	522	-85	30	55
20632896@N03	9830230683_e42bd74e87_o.jpg	558	(4, 6)	f	997	1340	383	382	-115	15	122
20632896@N03	9826375706_cf9763f635_o.jpg	558	(4, 6)	f	1337	1220	306	306	-90	0	80
20632896@N03	9829937193_85be407e7a_o.jpg	576	(15, 20)	f	889	651	370	370	-85	0	45
20632896@N03	9829937193_85be407e7a_o.jpg	573	(8, 12)	f	1147	906	312	313	-85	0	113
20632896@N03	9829937193_85be407e7a_o.jpg	557	(8, 12)	f	1271	1219	313	312	-85	0	94
20632896@N03	9825380874_623ff8f4f3_o.jpg	558	(4, 6)	f	422	14	2410	2410	-95	0	97
20632896@N03	9826355955_d34985dd7c_o.jpg	555	(15, 20)	f	1136	1616	523	522	-75	0	59
20632896@N03	9826355955_d34985dd7c_o.jpg	558	(4, 6)	f	1311	1343	427	427	-90	0	83
20632896@N03	9826285766_2d39cfda4a_o.jpg	558	(4, 6)	f	793	776	835	835	-90	0	114
20632896@N03	9826382316_cb1c126174_o.jpg	589	(8, 12)	m	535	415	242	243	-85	0	83
20632896@N03	9824296865_9be3456b3a_o.jpg	569	(8, 12)	f	1185	1303	421	421	-100	30	134
20632896@N03	9824296865_9be3456b3a_o.jpg	557	(8, 12)	f	1098	788	401	402	-95	0	165
20632896@N03	9824296865_9be3456b3a_o.jpg	568	(4, 6)	f	1785	1090	325	325	-105	30	47
20632896@N03	9829522164_43675c0c71_o.jpg	558	(4, 6)	f	693	274	1893	1893	-90	0	94
20632896@N03	9829381345_02819d4a7f_o.jpg	590	(25, 32)	f	1072	125	242	243	-90	-30	71
20632896@N03	9827010304_a427d4ff32_o.jpg	558	(4, 6)	f	1588	1434	268	268	-95	-15	131
20632896@N03	9827010304_a427d4ff32_o.jpg	557	(8, 12)	f	1252	1447	268	267	-100	0	112
